r_hour,Aggregate,Hot Water - Controlled$2102,Kitchen$2104,"Laundry, Fridge & Freezer$2105",Oven & Hob$2103
2014-06-06 03:00:00+00:00,0.2969374999999999,0.0,0.1669291666666666,0.1300083333333333,0.0
2014-06-06 04:00:00+00:00,0.1448963333333333,0.0,0.0,0.1448963333333333,0.0
2014-06-06 05:00:00+00:00,0.1714793333333333,0.0,0.0,0.1714793333333333,0.0
2014-06-06 06:00:00+00:00,0.0824273333333333,0.0,0.0,0.0824273333333333,0.0
2014-06-06 07:00:00+00:00,0.2492293333333332,0.0,0.1031921666666666,0.1460371666666666,0.0
2014-06-06 08:00:00+00:00,0.1770926666666666,0.0,0.0480493333333333,0.1290433333333333,0.0
2014-06-06 09:00:00+00:00,0.0970005,0.0,0.0,0.0970005,0.0
2014-06-06 10:00:00+00:00,0.1340408333333333,0.0,0.0,0.1340408333333333,0.0
2014-06-06 11:00:00+00:00,0.0785613333333333,0.0,0.0,0.0785613333333333,0.0
2014-06-06 12:00:00+00:00,0.1793394999999999,0.0636511666666666,0.0,0.1156883333333333,0.0
2014-06-06 13:00:00+00:00,3.1575906666666667,3.0825596666666666,0.0,0.0750309999999999,0.0
2014-06-06 14:00:00+00:00,0.3342728333333332,0.2224186666666666,0.0,0.1118541666666666,0.0
2014-06-06 15:00:00+00:00,0.083457,0.0,0.0,0.083457,0.0
2014-06-06 16:00:00+00:00,0.1002225,0.0,0.0,0.1002225,0.0
2014-06-06 17:00:00+00:00,0.0884991666666666,0.0,0.0,0.0884991666666666,0.0
2014-06-06 18:00:00+00:00,0.0898116666666666,0.0,0.0,0.0898116666666666,0.0
2014-06-06 19:00:00+00:00,0.181559,0.0,0.0,0.181559,0.0
2014-06-06 20:00:00+00:00,0.1179413333333333,0.0,0.0,0.1179413333333333,0.0
2014-06-06 21:00:00+00:00,3.3673255000000006,2.7996960000000004,0.2302536666666666,0.2692128333333333,0.068163
2014-06-06 22:00:00+00:00,2.7484411666666664,2.0094578333333333,0.6251108333333334,0.1138725,0.0
2014-06-06 23:00:00+00:00,2.902035333333333,2.005981,0.7494368333333333,0.1466174999999999,0.0
2014-06-07 00:00:00+00:00,2.0538956666666666,0.9329946666666667,0.0,0.1258993333333333,0.9950016666666668
2014-06-07 01:00:00+00:00,0.3773588333333332,0.0,0.1767238333333333,0.0798428333333333,0.1207921666666666
2014-06-07 02:00:00+00:00,1.3907535000000002,0.5270055,0.1338025,0.2163786666666666,0.5135668333333334
2014-06-07 03:00:00+00:00,0.8262613333333334,0.0,0.0,0.112465,0.7137963333333334
2014-06-07 04:00:00+00:00,1.5229596666666665,0.0,0.0957898333333333,0.072885,1.3542848333333333
2014-06-07 05:00:00+00:00,0.42225916666666663,0.0,0.0129851666666666,0.128829,0.280445
2014-06-07 06:00:00+00:00,0.1140443333333332,0.0,0.0013176666666666,0.1127266666666666,0.0
2014-06-07 07:00:00+00:00,0.0765896666666666,0.0,0.0,0.0765896666666666,0.0
2014-06-07 08:00:00+00:00,0.1216008333333333,0.0,0.0,0.1216008333333333,0.0
2014-06-07 09:00:00+00:00,0.070863,0.0,0.0,0.070863,0.0
2014-06-07 10:00:00+00:00,0.1213913333333333,0.0,0.0,0.1213913333333333,0.0
2014-06-07 11:00:00+00:00,0.0907041666666666,0.0,0.0,0.0907041666666666,0.0
2014-06-07 12:00:00+00:00,0.17200133333333328,0.0878195,0.0,0.0841818333333333,0.0
2014-06-07 13:00:00+00:00,3.1626118333333335,3.060649,0.0,0.1019628333333333,0.0
2014-06-07 14:00:00+00:00,1.6743821666666667,1.6021028333333334,0.0,0.0722793333333333,0.0
2014-06-07 15:00:00+00:00,0.1083111666666666,0.0,0.0,0.1083111666666666,0.0
2014-06-07 16:00:00+00:00,0.0693565,0.0,0.0,0.0693565,0.0
2014-06-07 17:00:00+00:00,0.1082929999999999,0.0,0.0,0.1082929999999999,0.0
2014-06-07 18:00:00+00:00,0.0712598333333333,0.0,0.0,0.0712598333333333,0.0
2014-06-07 19:00:00+00:00,0.1016356666666666,0.0,0.0,0.1016356666666666,0.0
2014-06-07 20:00:00+00:00,0.1827823333333333,0.0,0.1015615,0.0812208333333333,0.0
2014-06-07 21:00:00+00:00,0.4404211666666666,0.0,0.1166261666666666,0.323795,0.0
2014-06-07 22:00:00+00:00,1.7461826666666667,1.6323758333333334,0.0,0.1138068333333333,0.0
2014-06-07 23:00:00+00:00,3.185164666666667,3.0805455000000004,0.0,0.1046191666666666,0.0
2014-06-08 00:00:00+00:00,3.3269775,3.07239,0.1382678333333333,0.1163196666666666,0.0
